customer_id,operator,plan_type,region,customer_segment,device_type,network_type,internet_plan,payment_method,tenure_months,monthly_bill_bdt,call_minutes_monthly,sms_count_monthly,data_usage_gb_monthly,roaming_enabled,vas_subscribed,auto_renewal,activation_date,last_recharge_date,complaint_type,nps_score,churned
BD0020006,Banglalink,Prepaid,Dhaka,Rural,Feature Phone,4G,5GB/day,Mobile Banking (bKash),5,178.76,198.6,19,1.268,0,0,0,29/08/2024,26/12/2023,No Complaint,7,0
BD0020007,Airtel,Prepaid,Chattogram,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),11,309.65,114.1,30,1.363,0,0,1,02/11/2024,03/08/2023,Network Issue,2,0
BD0020008,Grameenphone,Postpaid,Rajshahi,Student,Smartphone (Mid),4G,1GB/day,Auto Debit,1,633.64,248.8,28,4.13,0,0,1,31/12/2024,21/05/2024,No Complaint,3,0
BD0020009,Robi,Postpaid,Dhaka,Senior,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),3,740.95,195.2,27,6.601,0,1,1,25/12/2022,07/06/2024,No Complaint,9,0
BD0020010,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),1,60.76,50.4,26,0,0,1,1,20/05/2022,05/04/2022,No Complaint,1,0
BD0020011,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,1GB/day,Cash,12,239.14,125.5,27,0.626,1,0,0,24/12/2023,13/05/2023,No Complaint,10,0
BD0020012,Grameenphone,Prepaid,Dhaka,Business,Feature Phone,4G,2GB/day,Cash,19,214.33,31.6,27,0.713,1,1,0,23/12/2022,15/02/2023,Network Issue,4,1
BD0020013,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Premium),5G,1GB/day,Auto Debit,5,180.58,186,24,1.222,0,0,1,09/09/2024,23/07/2022,No Complaint,5,0
BD0020014,Grameenphone,Prepaid,Sylhet,Student,Smartphone (Premium),4G,No Data,Mobile Banking (bKash),1,297.57,132.7,27,0,0,0,0,31/08/2024,18/06/2023,No Complaint,6,0
BD0020015,Grameenphone,Prepaid,Chattogram,Urban,Smartphone (Budget),4G,30GB/month,Cash,28,79.81,251.4,32,1.093,0,0,0,07/02/2023,09/04/2022,Billing Error,10,0
BD0020016,Banglalink,Prepaid,Dhaka,Business,Smartphone (Budget),5G,1GB/day,Credit Card,15,282,34.5,36,1.9,0,0,1,20/01/2022,10/07/2023,Customer Service,8,0
BD0020017,Banglalink,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),35,215.05,101.4,39,0.559,0,0,1,08/08/2023,10/08/2023,No Complaint,5,0
BD0020018,Airtel,Prepaid,Chattogram,Student,Smartphone (Budget),4G,No Data,Rocket,1,126.24,21.7,25,0,0,0,0,09/06/2024,20/03/2022,No Complaint,1,1
BD0020019,Robi,Postpaid,Chattogram,Student,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),48,1224.71,81.8,27,0,1,1,1,12/01/2023,08/05/2023,Customer Service,7,0
BD0020020,Grameenphone,Prepaid,Chattogram,Student,Feature Phone,3G,5GB/day,Mobile Banking (bKash),13,333.07,312.3,28,0.977,0,0,0,10/10/2023,22/02/2024,Billing Error,8,1
BD0020021,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),4G,50GB/month,Credit Card,15,246.68,57.4,35,5.526,0,1,0,09/05/2022,23/11/2024,No Complaint,9,0
BD0020022,Grameenphone,Prepaid,Khulna,Business,Feature Phone,2G,2GB/day,Mobile Banking (Nagad),6,407.84,97.6,33,1.249,0,0,0,04/10/2023,23/07/2023,No Complaint,3,0
BD0020023,Grameenphone,Postpaid,Rajshahi,Business,Smartphone (Budget),4G,2GB/day,Auto Debit,4,300,121.1,36,8.563,0,1,1,07/01/2023,29/07/2022,No Complaint,3,1
BD0020024,Robi,Prepaid,Rangpur,Student,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),2,630.01,649,27,3.199,0,1,1,08/09/2022,21/12/2022,No Complaint,5,0
BD0020025,Robi,Prepaid,Dhaka,Student,Smartphone (Budget),3G,1GB/day,Credit Card,1,231.98,71.8,38,3.188,0,0,0,30/06/2024,21/04/2023,Network Issue,1,0
BD0020026,Grameenphone,Prepaid,Chattogram,Rural,Smartphone (Mid),4G,30GB/month,Mobile Banking (Nagad),4,492.67,39.3,42,13.634,0,1,0,19/09/2023,30/08/2023,Data Speed,9,1
BD0020027,Grameenphone,Prepaid,Dhaka,Urban,Feature Phone,5G,1GB/day,Mobile Banking (bKash),9,302.57,349.6,35,3.438,0,0,0,16/04/2024,08/02/2023,Data Speed,2,0
BD0020028,Grameenphone,Prepaid,Sylhet,Student,Smartphone (Budget),4G,2GB/day,Cash,120,229.07,56.7,25,1.268,0,0,0,01/11/2023,17/12/2023,No Complaint,3,0
BD0020029,Grameenphone,Prepaid,Chattogram,Urban,Smartphone (Premium),4G,10GB/day,Mobile Banking (Nagad),7,415.55,124.8,34,14.562,0,0,1,12/03/2023,14/05/2024,No Complaint,1,0
BD0020030,Grameenphone,Prepaid,Barisal,Senior,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),3,195.88,207.6,21,3.153,0,0,1,02/11/2023,11/05/2023,No Complaint,6,0
BD0020031,Banglalink,Prepaid,Sylhet,Business,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),29,277.06,118.2,32,1.736,0,1,1,09/04/2023,10/03/2022,Customer Service,10,0
BD0020032,Grameenphone,Postpaid,Rangpur,Urban,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),21,732.49,5.2,18,7.053,1,0,1,15/09/2024,15/08/2024,No Complaint,7,0
BD0020033,Robi,Prepaid,Rajshahi,Business,Smartphone (Premium),4G,1GB/day,Mobile Banking (Nagad),3,259.96,543.2,29,1.533,0,0,0,14/11/2024,08/11/2023,Data Speed,6,0
BD0020034,Grameenphone,Postpaid,Rajshahi,Business,Feature Phone,4G,5GB/day,Mobile Banking (bKash),1,743.6,165.6,35,3.826,0,0,1,13/04/2022,02/11/2022,No Complaint,7,0
BD0020035,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),4G,2GB/day,Cash,26,329.08,53,33,5.911,0,0,0,27/07/2022,15/10/2023,No Complaint,2,0
BD0020036,Banglalink,Prepaid,Dhaka,Urban,Feature Phone,4G,No Data,Mobile Banking (bKash),10,576.02,14.7,23,0,1,0,0,14/11/2024,15/01/2022,No Complaint,5,1
BD0020037,Robi,Postpaid,Dhaka,Senior,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),9,631.14,113.3,34,1.661,0,1,1,08/08/2022,04/04/2023,No Complaint,9,0
BD0020038,Grameenphone,Prepaid,Dhaka,Business,Feature Phone,5G,10GB/day,Mobile Banking (bKash),17,167.19,73.5,25,8.914,0,0,0,31/12/2023,18/09/2024,Network Issue,6,0
BD0020039,Banglalink,Prepaid,Rangpur,Student,Smartphone (Mid),4G,2GB/day,Cash,26,194.04,384.3,22,3.237,0,0,0,20/05/2024,15/10/2024,No Complaint,6,0
BD0020040,Grameenphone,Prepaid,Chattogram,Rural,Smartphone (Budget),3G,30GB/month,Auto Debit,6,698.94,581.2,32,2.217,1,0,0,06/09/2024,05/10/2024,No Complaint,7,0
BD0020041,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Mid),4G,No Data,Mobile Banking (Nagad),8,443.87,111.9,30,0,0,0,0,21/01/2023,18/04/2024,Network Issue,8,0
BD0020042,Banglalink,Prepaid,Chattogram,Student,Smartphone (Mid),4G,2GB/day,Credit Card,28,235.42,125.4,30,1.042,1,0,0,23/08/2023,12/11/2023,Data Speed,7,0
BD0020043,Robi,Prepaid,Chattogram,Student,Smartphone (Budget),4G,No Data,Mobile Banking (bKash),42,408.05,58.9,28,0,0,1,0,26/07/2023,28/10/2023,No Complaint,8,0
BD0020044,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),4G,10GB/day,Mobile Banking (bKash),11,192.07,81.2,31,1.082,0,1,0,21/02/2024,16/01/2022,Network Issue,3,0
BD0020045,Grameenphone,Postpaid,Sylhet,Business,Smartphone (Budget),3G,2GB/day,Credit Card,18,683.55,301.9,26,1.176,0,0,1,13/10/2024,13/04/2023,No Complaint,2,0
BD0020046,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),32,300.82,112.2,29,8.808,0,1,0,29/06/2022,19/05/2023,No Complaint,4,0
BD0020047,Grameenphone,Prepaid,Sylhet,Urban,Feature Phone,5G,2GB/day,Rocket,23,258.28,10.2,26,4.648,0,1,0,08/09/2024,09/02/2024,No Complaint,2,0
BD0020048,Grameenphone,Prepaid,Rangpur,Business,Smartphone (Budget),3G,1GB/day,Rocket,46,633.98,375.8,26,1.042,1,0,0,25/06/2024,14/05/2024,Data Speed,8,0
BD0020049,Robi,Prepaid,Dhaka,Business,Feature Phone,2G,30GB/month,Mobile Banking (bKash),27,302.86,430.9,39,0.184,0,0,1,15/02/2024,27/03/2024,No Complaint,3,1
BD0020050,Teletalk,Prepaid,Dhaka,Business,Smartphone (Budget),4G,2GB/day,Credit Card,3,526.19,434.3,28,3.972,0,0,1,29/11/2022,08/10/2023,No Complaint,10,1
BD0020051,Grameenphone,Prepaid,Rajshahi,Business,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),20,241.38,999.8,28,2.552,0,0,0,25/03/2024,28/02/2023,No Complaint,4,0
BD0020052,Banglalink,Prepaid,Chattogram,Rural,Smartphone (Mid),4G,1GB/day,Auto Debit,1,197.39,231,35,3.402,0,0,0,14/05/2022,26/12/2024,Customer Service,9,0
BD0020053,Robi,Prepaid,Chattogram,Rural,Feature Phone,4G,Unlimited,Mobile Banking (bKash),13,50,233.9,32,4.24,0,1,1,28/09/2023,18/07/2023,No Complaint,3,0
BD0020054,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Budget),4G,10GB/day,Rocket,7,50,316,21,0.159,0,0,0,05/04/2023,15/07/2023,Network Issue,3,0
BD0020055,Banglalink,Prepaid,Chattogram,Rural,Feature Phone,4G,1GB/day,Auto Debit,77,354.19,59.7,25,0.94,0,1,0,06/03/2023,18/01/2023,No Complaint,3,0
BD0020056,Airtel,Prepaid,Dhaka,Student,Smartphone (Mid),3G,5GB/day,Mobile Banking (bKash),1,200.18,78.4,28,14.439,0,0,0,22/03/2024,18/05/2024,No Complaint,7,0
BD0020057,Grameenphone,Postpaid,Chattogram,Business,Feature Phone,4G,1GB/day,Auto Debit,10,1101.34,21.6,28,0.919,0,0,1,07/10/2022,12/10/2022,No Complaint,7,0
BD0020058,Grameenphone,Prepaid,Rangpur,Business,Smartphone (Premium),4G,5GB/day,Mobile Banking (bKash),2,654.88,239.1,32,7.386,0,1,1,11/06/2023,13/06/2022,No Complaint,8,0
BD0020059,Teletalk,Prepaid,Dhaka,Senior,Smartphone (Budget),4G,1GB/day,Cash,28,85.03,46.6,39,4.522,1,0,1,10/02/2024,25/11/2023,Network Issue,6,0
BD0020060,Robi,Prepaid,Sylhet,Rural,Smartphone (Mid),3G,2GB/day,Mobile Banking (bKash),15,251.22,188.9,33,4.068,0,0,1,30/05/2024,21/07/2023,Network Issue,3,0
BD0020061,Grameenphone,Postpaid,Dhaka,Rural,Feature Phone,3G,2GB/day,Mobile Banking (bKash),18,911.54,15.9,37,1.366,0,1,1,21/06/2023,22/05/2023,No Complaint,6,0
BD0020062,Robi,Prepaid,Chattogram,Business,Smartphone (Budget),4G,Unlimited,Mobile Banking (bKash),34,415.98,16.8,34,0.946,0,0,0,01/12/2023,17/11/2023,Network Issue,9,0
BD0020063,Banglalink,Prepaid,Sylhet,Business,Smartphone (Premium),4G,10GB/day,Cash,67,351.09,338.2,36,1.224,1,0,0,18/04/2022,09/04/2023,No Complaint,6,0
BD0020064,Banglalink,Prepaid,Dhaka,Urban,Smartphone (Budget),4G,50GB/month,Mobile Banking (Nagad),17,462.05,104.1,26,1.175,0,1,1,01/03/2022,22/04/2022,No Complaint,5,0
BD0020065,Teletalk,Prepaid,Chattogram,Business,Smartphone (Mid),5G,5GB/day,Mobile Banking (bKash),7,432.27,365.3,32,0.998,0,0,1,17/03/2022,23/09/2023,No Complaint,5,0
BD0020066,Grameenphone,Prepaid,Khulna,Business,Smartphone (Mid),4G,30GB/month,Mobile Banking (Nagad),41,283.61,56.8,37,0.776,0,0,0,18/08/2022,06/09/2022,Call Drop,3,0
BD0020067,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,No Data,Auto Debit,120,269.22,244.6,28,0,0,1,0,09/04/2022,30/10/2024,No Complaint,10,0
BD0020068,Robi,Prepaid,Rajshahi,Senior,Smartphone (Premium),4G,1GB/day,Mobile Banking (bKash),5,424.04,372.1,38,1.228,0,0,0,26/12/2024,24/10/2024,No Complaint,3,0
BD0020069,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Mid),4G,5GB/day,Auto Debit,22,50,228.7,28,12.338,0,1,0,28/11/2023,28/09/2024,No Complaint,5,0
BD0020070,Robi,Prepaid,Dhaka,Student,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),43,355.02,809.7,31,0,0,0,0,09/09/2024,06/06/2022,Network Issue,2,0
BD0020071,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Mid),4G,30GB/month,Cash,7,774.55,58.4,28,0.507,0,0,1,12/04/2023,05/09/2022,Customer Service,3,0
BD0020072,Grameenphone,Postpaid,Mymensingh,Business,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),12,503.73,34.8,25,0,0,0,1,04/02/2022,01/07/2024,Call Drop,4,0
BD0020073,Robi,Prepaid,Chattogram,Business,Smartphone (Premium),4G,30GB/month,Mobile Banking (bKash),3,312.71,201.7,36,11.155,0,0,0,24/12/2024,11/04/2022,No Complaint,4,0
BD0020074,Robi,Prepaid,Sylhet,Business,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),20,132.32,96.9,34,0.997,0,1,1,25/04/2023,21/12/2022,No Complaint,4,0
BD0020075,Banglalink,Prepaid,Khulna,Urban,Smartphone (Budget),4G,5GB/day,Credit Card,2,314.51,814.2,25,2.793,0,0,1,29/11/2023,16/02/2023,No Complaint,3,0
BD0020076,Robi,Prepaid,Rajshahi,Senior,Smartphone (Mid),3G,1GB/day,Mobile Banking (bKash),4,50,30.7,33,0.158,0,1,1,02/12/2022,27/01/2023,No Complaint,8,0
BD0020077,Grameenphone,Prepaid,Mymensingh,Business,Feature Phone,3G,30GB/month,Mobile Banking (Nagad),12,320.87,94.6,36,5.746,0,0,0,14/07/2022,20/12/2022,No Complaint,9,0
BD0020078,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),54,130.28,46.3,31,3.313,1,1,0,24/06/2022,08/06/2022,No Complaint,2,0
BD0020079,Banglalink,Prepaid,Rangpur,Urban,Feature Phone,2G,1GB/day,Mobile Banking (bKash),22,63.87,242.2,34,27.073,0,0,1,18/04/2024,12/12/2023,No Complaint,8,0
BD0020080,Grameenphone,Postpaid,Rajshahi,Business,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),11,347.97,79,29,2.331,0,0,1,05/12/2024,18/03/2023,No Complaint,5,0
BD0020081,Robi,Prepaid,Mymensingh,Student,Smartphone (Budget),5G,No Data,Mobile Banking (bKash),7,476.04,113.4,28,0,0,0,0,18/08/2023,23/08/2024,Network Issue,2,0
BD0020082,Robi,Prepaid,Chattogram,Urban,Feature Phone,4G,50GB/month,Mobile Banking (Nagad),41,279.9,510.2,29,1.541,0,0,0,12/08/2023,20/03/2022,No Complaint,10,1
BD0020083,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Mid),4G,1GB/day,Rocket,71,149.76,119.5,32,5.092,0,0,1,15/12/2022,21/05/2023,No Complaint,2,0
BD0020084,Banglalink,Prepaid,Dhaka,Business,Feature Phone,4G,50GB/month,Mobile Banking (bKash),69,216.09,118.6,22,5.741,0,0,1,27/08/2023,17/01/2022,No Complaint,3,0
BD0020085,Grameenphone,Prepaid,Chattogram,Business,Feature Phone,4G,10GB/day,Mobile Banking (bKash),10,50,13.6,23,1.87,0,1,0,09/03/2024,24/09/2024,No Complaint,3,1
BD0020086,Robi,Prepaid,Sylhet,Rural,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),13,342.71,55.7,30,0.363,0,0,0,22/07/2023,03/09/2023,No Complaint,2,0
BD0020087,Grameenphone,Prepaid,Dhaka,Urban,Smartphone (Mid),4G,10GB/day,Mobile Banking (bKash),20,438.42,181.4,38,5.868,0,0,0,19/11/2024,17/11/2022,No Complaint,6,0
BD0020088,Grameenphone,Postpaid,Rangpur,Student,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),5,859.04,25.3,24,5.958,0,1,1,24/11/2024,12/08/2024,No Complaint,2,0
BD0020089,Robi,Prepaid,Chattogram,Student,Smartphone (Premium),4G,No Data,Mobile Banking (Nagad),1,384.4,332.5,33,0,0,0,0,02/09/2023,20/12/2022,No Complaint,10,0
BD0020090,Robi,Prepaid,Rajshahi,Senior,Smartphone (Premium),3G,1GB/day,Mobile Banking (bKash),4,276.43,66.3,26,1.068,0,0,0,26/07/2024,22/12/2022,Network Issue,9,0
BD0020091,Robi,Postpaid,Dhaka,Student,Smartphone (Premium),4G,1GB/day,Mobile Banking (Nagad),48,743.92,194.3,37,9.97,0,0,1,30/01/2024,07/11/2024,No Complaint,1,1
BD0020092,Banglalink,Prepaid,Chattogram,Student,Smartphone (Mid),4G,30GB/month,Mobile Banking (Nagad),16,615.92,302,20,11.052,0,0,0,16/06/2024,09/02/2022,Call Drop,1,0
BD0020093,Robi,Prepaid,Khulna,Urban,Smartphone (Budget),4G,10GB/day,Mobile Banking (Nagad),43,249.38,270,29,4.726,1,1,0,16/12/2022,08/04/2024,No Complaint,8,0
BD0020094,Grameenphone,Prepaid,Rajshahi,Senior,Smartphone (Mid),4G,Unlimited,Mobile Banking (bKash),22,289.79,46.2,31,1.699,0,0,1,30/01/2024,22/12/2024,Call Drop,3,0
BD0020095,Robi,Prepaid,Rajshahi,Rural,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),120,332.79,203.8,34,2.545,0,0,0,01/10/2024,02/04/2022,Network Issue,4,1
BD0020096,Robi,Prepaid,Rajshahi,Business,Smartphone (Premium),4G,1GB/day,Mobile Banking (bKash),5,340.92,392.3,32,2.562,0,0,1,04/11/2023,14/10/2024,No Complaint,7,0
BD0020097,Grameenphone,Prepaid,Mymensingh,Rural,Smartphone (Mid),4G,5GB/day,Auto Debit,30,184.45,161.2,31,1.098,1,0,1,15/12/2023,26/12/2023,Customer Service,1,0
BD0020098,Robi,Prepaid,Chattogram,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),28,253.67,54.1,30,1.992,0,0,0,30/11/2024,23/01/2023,No Complaint,9,0
BD0020099,Teletalk,Prepaid,Chattogram,Business,Feature Phone,4G,1GB/day,Cash,21,50,107.9,30,0.238,0,0,0,16/09/2022,02/12/2024,Customer Service,6,1
BD0020100,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Budget),4G,No Data,Cash,30,402.73,765,24,0,0,1,0,27/11/2024,25/04/2023,Call Drop,6,0
BD0020101,Banglalink,Prepaid,Dhaka,Student,Feature Phone,4G,1GB/day,Mobile Banking (bKash),1,272.87,17,30,3.913,0,0,0,16/08/2022,15/09/2022,Data Speed,9,1
BD0020102,Grameenphone,Prepaid,Chattogram,Student,Feature Phone,4G,2GB/day,Mobile Banking (bKash),1,162.16,115.1,30,15.846,0,1,1,16/04/2022,27/03/2024,No Complaint,3,0
BD0020103,Grameenphone,Prepaid,Chattogram,Business,Smartphone (Mid),4G,No Data,Mobile Banking (Nagad),17,352.71,75.9,18,0,0,0,0,02/01/2023,02/03/2023,Call Drop,1,0
BD0020104,Grameenphone,Prepaid,Rajshahi,Rural,Smartphone (Mid),3G,2GB/day,Mobile Banking (bKash),6,288.13,134.6,32,1.237,0,0,1,21/10/2022,11/01/2023,No Complaint,7,0
BD0020105,Robi,Prepaid,Chattogram,Rural,Smartphone (Mid),4G,10GB/day,Rocket,67,397.34,69.8,24,7.992,1,1,0,27/05/2022,13/11/2023,Billing Error,10,1
BD0020106,Grameenphone,Prepaid,Chattogram,Urban,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),37,402.72,127.7,27,9.32,0,1,1,22/06/2024,26/01/2022,No Complaint,3,0
BD0020107,Banglalink,Prepaid,Rajshahi,Business,Feature Phone,4G,5GB/day,Mobile Banking (Nagad),3,431.71,237.8,23,0.775,0,1,1,05/08/2024,21/05/2023,Call Drop,10,0
BD0020108,Banglalink,Prepaid,Rangpur,Rural,Smartphone (Budget),4G,10GB/day,Cash,42,546.62,158.3,28,3.803,0,0,0,01/06/2022,19/03/2024,Network Issue,2,0
BD0020109,Robi,Prepaid,Rajshahi,Urban,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),5,516.53,298.7,29,8.19,0,0,1,09/10/2022,30/12/2024,No Complaint,5,1
BD0020110,Robi,Prepaid,Chattogram,Urban,Smartphone (Mid),3G,No Data,Mobile Banking (bKash),11,350.06,74.4,32,0,0,0,1,05/09/2023,08/10/2022,No Complaint,1,0
BD0020111,Teletalk,Prepaid,Chattogram,Urban,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),78,285.92,1159.6,22,1.779,0,1,0,19/12/2024,03/07/2024,No Complaint,2,0
BD0020112,Banglalink,Prepaid,Mymensingh,Senior,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),1,322.37,389,37,4.51,0,1,1,20/01/2023,21/02/2024,Data Speed,5,0
BD0020113,Robi,Prepaid,Mymensingh,Student,Feature Phone,4G,2GB/day,Credit Card,5,237.76,136.8,25,0.577,1,0,1,14/07/2024,10/02/2022,No Complaint,5,0
BD0020114,Robi,Prepaid,Barisal,Rural,Feature Phone,4G,5GB/day,Cash,1,134.22,315,28,3.986,0,0,1,17/06/2022,15/05/2023,No Complaint,7,0
BD0020115,Robi,Prepaid,Dhaka,Rural,Smartphone (Premium),3G,2GB/day,Cash,53,535.5,102.3,25,2.814,0,0,1,04/08/2024,23/10/2024,Call Drop,4,0
BD0020116,Robi,Prepaid,Dhaka,Urban,Smartphone (Mid),4G,10GB/day,Cash,54,596.11,208.6,33,0.202,1,0,1,30/01/2022,24/01/2022,No Complaint,4,0
BD0020117,Grameenphone,Prepaid,Rajshahi,Student,Smartphone (Mid),4G,1GB/day,Mobile Banking (bKash),9,285.58,12.4,24,4.117,0,0,1,04/11/2023,09/04/2023,Customer Service,4,1
BD0020118,Robi,Postpaid,Khulna,Business,Smartphone (Mid),4G,Unlimited,Cash,12,742.12,424.8,42,0.247,0,0,1,19/12/2024,11/08/2023,Billing Error,8,0
BD0020119,Grameenphone,Prepaid,Barisal,Business,Smartphone (Budget),2G,1GB/day,Cash,5,389.8,268.1,27,3.439,0,0,1,05/09/2023,21/10/2024,Data Speed,5,0
BD0020120,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Premium),4G,1GB/day,Mobile Banking (Nagad),1,326.4,793,22,7.498,0,0,0,22/06/2023,08/10/2023,Data Speed,8,0
BD0020121,Robi,Prepaid,Barisal,Rural,Smartphone (Budget),5G,No Data,Credit Card,28,281.86,4.1,34,0,0,0,0,05/11/2023,17/09/2022,No Complaint,2,1
BD0020122,Teletalk,Prepaid,Rangpur,Urban,Smartphone (Mid),4G,No Data,Credit Card,1,323.02,47.9,31,0,0,0,1,22/07/2022,23/03/2022,No Complaint,2,0
BD0020123,Airtel,Postpaid,Dhaka,Senior,Smartphone (Mid),4G,30GB/month,Mobile Banking (Nagad),8,823.87,499.7,33,2.672,0,1,1,29/06/2023,06/02/2024,Network Issue,3,0
BD0020124,Robi,Prepaid,Mymensingh,Senior,Smartphone (Premium),4G,Unlimited,Cash,29,510.1,299.9,21,0.075,0,0,0,27/02/2023,02/08/2024,Network Issue,5,0
BD0020125,Robi,Prepaid,Rangpur,Senior,Smartphone (Mid),3G,No Data,Mobile Banking (Nagad),33,136.14,20.4,30,0,0,0,0,21/05/2024,29/01/2023,Billing Error,4,0
BD0020126,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Premium),4G,5GB/day,Mobile Banking (Nagad),11,268.51,271.7,27,4.507,0,0,0,13/10/2024,11/06/2024,No Complaint,9,0
BD0020127,Robi,Prepaid,Dhaka,Student,Smartphone (Mid),4G,50GB/month,Credit Card,9,465.06,568.9,34,6.552,1,0,0,24/11/2022,08/07/2023,No Complaint,7,0
BD0020128,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),3G,No Data,Cash,1,413.61,209.6,31,0,1,1,0,07/12/2024,12/09/2024,No Complaint,6,0
BD0020129,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,Unlimited,Credit Card,63,230.33,100.4,22,12.685,0,0,1,12/03/2024,23/08/2024,Billing Error,3,0
BD0020130,Robi,Postpaid,Rangpur,Student,Smartphone (Mid),5G,5GB/day,Mobile Banking (bKash),12,845.4,693.3,39,2.522,1,0,1,07/12/2024,22/06/2022,Billing Error,6,0
BD0020131,Grameenphone,Postpaid,Rajshahi,Student,Smartphone (Premium),4G,10GB/day,Mobile Banking (Nagad),9,747.61,277.3,24,0.269,0,0,1,03/08/2022,23/12/2023,No Complaint,1,0
BD0020132,Grameenphone,Prepaid,Chattogram,Business,Smartphone (Premium),4G,30GB/month,Mobile Banking (bKash),25,404.02,237.9,19,0.406,0,0,0,19/06/2022,25/02/2022,Data Speed,8,0
BD0020133,Banglalink,Prepaid,Dhaka,Business,Feature Phone,4G,1GB/day,Mobile Banking (Nagad),65,215.04,508.6,19,4.866,1,0,0,09/01/2023,11/10/2022,No Complaint,8,0
BD0020134,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),4G,5GB/day,Cash,3,323.82,61.5,25,1.053,0,0,0,22/03/2023,12/07/2024,No Complaint,5,0
BD0020135,Grameenphone,Prepaid,Chattogram,Urban,Feature Phone,4G,10GB/day,Mobile Banking (Nagad),16,347.64,40.3,27,11.26,0,0,0,02/03/2022,30/03/2023,No Complaint,1,0
BD0020136,Grameenphone,Prepaid,Dhaka,Urban,Smartphone (Budget),3G,2GB/day,Auto Debit,18,159.97,330.7,26,8.861,0,0,1,06/03/2023,18/12/2022,No Complaint,1,0
BD0020137,Grameenphone,Prepaid,Dhaka,Senior,Feature Phone,3G,No Data,Mobile Banking (bKash),14,95.22,110.5,24,0,0,1,0,17/12/2024,06/11/2022,No Complaint,9,0
BD0020138,Grameenphone,Postpaid,Dhaka,Student,Smartphone (Premium),4G,1GB/day,Mobile Banking (bKash),3,515.17,304.3,36,0.445,0,0,1,26/10/2024,28/11/2022,No Complaint,3,0
BD0020139,Banglalink,Prepaid,Dhaka,Business,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),120,255.84,149.7,33,2.079,0,0,1,01/12/2023,15/06/2023,No Complaint,4,0
BD0020140,Grameenphone,Prepaid,Rajshahi,Business,Smartphone (Premium),5G,5GB/day,Credit Card,19,406.06,352.2,28,0.304,0,0,0,08/06/2024,24/04/2023,No Complaint,3,0
BD0020141,Banglalink,Prepaid,Chattogram,Business,Smartphone (Premium),4G,No Data,Mobile Banking (bKash),2,405.59,623.2,27,0,0,1,0,22/08/2022,07/04/2022,Billing Error,4,0
BD0020142,Grameenphone,Prepaid,Dhaka,Senior,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),14,780.72,135.3,26,1.715,0,0,0,17/06/2022,13/08/2023,Call Drop,2,0
